state,district id,court id,court name,url,key value to Navigate
tn,tiruvarur,TNTV14,"SubCourt, Thiruthuraipoondi",https://tiruvarur.dcourts.gov.in/court-orders-search-by-order-date/,tiruvarur
tn,tiruvarur,TNTV13,"Additional Mahila Court at Magisterial level, Tiruvarur",https://tiruvarur.dcourts.gov.in/court-orders-search-by-order-date/,tiruvarur
tn,vellore,TNVL0B,"Principal District Munsif Court, Ambur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL0A,"Additional District Munsif cum Judicial Magistrate Court, Ambur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL2E,"Sub Court, Ambur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL01,"Principal District Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL02,"Principal Labour Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL04,"Sub Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL05,"Principal District Munsif Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL03,"Chief Judicial Magistrate Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL06,"Special Court to deal with LAOP Cases, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL07,"Fast Track Court JM level, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL08,"Family Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL09,"Fast Track Mahila Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL28,"Special Court for the exclusive trail of Pocso Act Cases, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL29,"Special Court for the exclusive trail of SC and ST Cases, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL00,"Vacation Court, Vellore",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL23,"District Munsif Court, Katpadi",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL24,"Judicial Magistrate Court, Katpadi",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL2C,"Sub Court, Katpadi",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL1E,"Sub Court, Vaniyambadi",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL21,"District Munsif cum Judicial Magistrate No. I Court, Walajapet",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL22,"Judicial Magistrate No. II Court, Walajapet",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL2A,"District Munsif Court, Vaniyambadi",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL12,"Additional District and Sessions Court, Ranipet",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL13,"Sub Court, Ranipet",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL14,"District Munsif Court, Ranipet",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL15,"District Munsif Court, Sholingur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL16,"Judicial Magistrate Court, Sholingur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL17,"Additional District and Sessions Court, Tiruppattur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL18,"Sub Court, Tiruppattur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL1B,"Principal District Munsif Court, Tiruppattur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL1C,"Judicial Magistrate Court, Tiruppattur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL1A,"Special Judicial Magistrate Court for Sandalwood Offence Cases, Tiruppattur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL1D,"Special Sub Court to deal with MCOP cases, Tiruppattur",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL2B,"Judicial Magistrate Court, Vaniyambadi",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL0D,"District Munsif Court, Arakkonam",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL0E,"Judicial Magistrate Court, Arakkonam",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL25,"Special Sub Court to deal with LAOP Cases, Arakkonam",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL26,"Sub Court, Arakkonam",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL0C,"District Munsif cum Judicial Magistrate Court, Arcot",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL0F,"Sub Court, Gudiyatham",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL10,"District Munsif Court, Gudiyatham",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,vellore,TNVL11,"Judicial Magistrate Court, Gudiyatham",https://vellore.dcourts.gov.in/court-orders-search-by-order-date/,vellore
tn,viluppuram,TNVP12,"District Munsiff Cum Judicial Magistrate Court Complex, Vanur",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP16,"District Munsif Court, Sankarapuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP17,"Judicial Magistrate Court, Sankarapuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP1D,"Principal District Munsif Court, Ulundurpet",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP1E,"Judicial Magistrate No. I Court, Ulundurpet",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP21,"Sub Court, Ulundurpet",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP14,"Sub Court, Kallakurichi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP13,"Additional District and Sessions Court, Kallakurichi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP20,"Judicial Magistrate Court, Kallakurichi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP15,"Principal District Munsif Court, Kallakurichi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP23,"Judicial Magistrate No. II Court, Kallakurichi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP24,"Fast Track Court at Magisterial Level, Kallakurichi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP01,"Principal District Court, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP02,"Principal Sub Court, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP03,"Special District Court to deal with MCOP Cases, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP07,"Special Sub Court No.I to deal with MCOP Cases, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP08,"Special Sub Court No.II to deal with MCOP Cases, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP06,"Chief Judicial Magistrate Court, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP0A,"Principal District Munsif Court, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP0B,"Special Court for Land Grabing Cases, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP09,"Special Court for trial of cases under Prevention of Corruption Act, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP04,"Family Court, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP05,"Special Court for Trial of SC and ST Cases, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP2F,"Special Court for the exclusive trail of Pocso Act Cases, Villupuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP30,"Additional Mahila Court at Magisterial Level, Villupuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP29,"Special District Court for the cases under NDPS Act, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP00,"Vacation Court, Viluppuram",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP0F,"Principal District Munsif Court, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP10,"Judicial Magistrate No. I Court, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP11,"Judicial Magistrate No.II Court, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP0C,"I Additional District and Sessions Court, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP0D,"II Additional District and Sessions Court, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP0E,"Principal Sub Court, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP2A,"Motor Accident Claims Tribunal, Tindivanam",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP1A,"Principal District Munsif Court, Ginjee",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP19,"Sub Court, Gingee",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP18,"Judicial Magistrate Court, Gingee",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP2E,"District Munsif cum Judicial Magistrate Court, Vikravandi",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP1B,"Principal District Munsif Court, Tirukkoyilur",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP1C,"Judicial Magistrate Court, Tirukkoyilur",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,viluppuram,TNVP32,"Sub Court, Tirukkoyilur",https://viluppuram.dcourts.gov.in/court-orders-search-by-order-date/,viluppuram
tn,virudhunagar,TNVR0C,"Sub Court, Sivakasi",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR0D,"District Munsif Court, Sivakasi",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR0E,"Judicial Magistrate Court, Sivakasi",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR17,"Judicial Magistrate Court No.II, Sivakasi",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR08,"Additional District and Sessions Court, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR09,"Sub Court, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR0A,"District Munsif Court, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR0B,"Judicial Magistrate Court, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR16,"Special Court for the exclusive trial of Land Grabbing Cases, Srivilliputtur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR06,"Judicial Magistrate No. II Court, Sattur",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR07,"District Munsif cum Judicial Magistrate No.I Court, Sattur",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR1E,"Sub Court, Sattur",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR01,"Principal District Court, Srivilliputhur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR02,"Chief Judicial Magistrate Court, Srivilliputhur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR03,"Sub Court, Srivilliputhur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR04,"Principal District Munsif Court, Srivilliputhur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR11,"Mahila Court, Srivilliputtur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR10,"Family Court, Srivilliputtur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR1A,"Special Court for the exclusive trail of SC and ST Cases, Srivilliputtur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR1C,"Special Court for the exclusive trail of Pocso Act Cases, Srivilliputtur, Virdhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR1D,"Additional Mahila Court at Magisterial Level, Srivilliputhur, Virudhunagar",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR13,"Subordinate court,Aruppukottai",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR14,"Principal District Munisf Court, Aruppukottai",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR15,"Judicial Magistrate Court, Aruppukottai",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR0F,"Judicial Magistrate Court, Rajapalayam",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR1B,"District Munsif Court, Rajapalayam",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,virudhunagar,TNVR20,"District Munsif cum Judicial Magistrate Court, Tiruchuli",https://virudhunagar.dcourts.gov.in/court-orders-search-by-order-date/,virudhunagar
tn,perambalur,TNPB01,"Principal District Court, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB02,"Chief Judicial Magistrate Court, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB03,"Sub Court, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB04,"District Munsif Court, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB05,"Special Court for exclusive trial of Land Grabbing Cases, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB07,"Family Court, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB08,"Special Court for the exclusive trail of SC and ST Cases, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB00,"Vacation Court, Perambalur",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB06,"District Munsif cum Judicial Magistrate Court, Veppanthattai",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,perambalur,TNPB09,"District Munsif cum Judicial Magistrate Court, Kunnam",https://perambalur.dcourts.gov.in/court-orders-search-by-order-date/,perambalur
tn,nagapattinam,TNNG05,"District Munsif cum Judicial Magistrate Court, Vedaranyam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG01,"Principal District Court, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG02,"Chief Judicial Magistrate Court, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG03,"Sub Court, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG04,"District Munsif Court, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG09,"Fast Track Mahila Court, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG08,"Fast Track Court at Magisterial Level, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG11,"Family Court, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG12,"Additional Mahila Court at Magisterial Level, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG14,"Special Court for the exclusive trail of Pocso Act Cases, Nagapattinam",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG18,"District Munsif cum Judicial Magistrate Court, Thirukkuvalai",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,nagapattinam,TNNG16,"District Munsif cum Judicial Magistrate Court, kilvelur",https://nagapattinam.dcourts.gov.in/court-orders-search-by-order-date/,nagapattinam
tn,chennai,TNCH04,"XI Additional Special Court for CBI Cases, Singaravelar Maligai, George Town, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH03,"X Additional Special Court for Prevention of Corruption Act, Singaravelar Maligai, George Town , Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH0F,"Chief Metropolitan Magistrate Court, Egmore, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH12,"Additional Mahila Court at Magisterial Level, Egmore,Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH13,"Additional District Court to deal with Economic Offence Cases, Egmore, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH0B,"Metropolitan Magistrate Courts, George Town",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH0C,"The Metropolitan Magistrates Courts, Saidapet, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH01,"City Civil Court, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH0A,"EC and NDPS Courts, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH02,"CBI Courts, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH08,"Special Court for the exclusive trial of PC Act cases, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH07,"The Special Court under TNPID Act, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH10,"Industrial Tribunal Court, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH0E,"The Labour Courts, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH0D,"Family Courts, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH18,"Special Court for the exclusive trail of Pocso Act Cases, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH1B,"Commercial Court, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH09,"Court of Small Causes, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH06,"Sessions Court for the exclusive trial of Bomb Blast Cases and NIA Cases, Poonamallee",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,chennai,TNCH15,"Metropolitan Magistrate Courts, Ribbon Building, Chennai",https://chennai.dcourts.gov.in/court-orders-search-by-order-date/,chennai
tn,madurai,TNMD1A,"District Munsif cum Judicial Magistrate Court, Peraiyur",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD19,"District Munsif Court, Vadipatti",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD1E,"Judicial Magistrate Court, Vadipatti",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD14,"Judicial Magistrate Court, Thirumangalam",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD13,"District Munsif Court, Thirumangalam",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD1D,"Sub Court, Thirumangalam",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD15,"District Munsif Court, Melur",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD23,"Sub Court, Melur",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD16,"Judicial Magistrate Court, Melur",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD17,"District Munsif cum Judicial Magistrate Court, Usilampatti",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD18,"Judicial Magistrate No. II Court, Usilampatti",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD24,"Sub Court, Usilampatti",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD01,"Principal District Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD02,"Additional District Court No. II for CBI Cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD0C,"Additional Sub Court No. IV, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD07,"Chief Judicial Magistrate Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD0B,"District Munsif Court, Madurai Taluk, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD04,"Labour Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD05,"District and Sessions Court for EC and NDPS Act cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD03,"Additional District Court No. III for PCR Act cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD08,"Principal Sub Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD0A,"Principal District Munsif Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD06,"Family Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD0F,"Special Court for trial of cases under the Prevention of Corruption Act, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD0E,"Special Sub Court to deal with MCOP cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD0D,"Special District Court to deal with MCOP Cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD10,"Fast Track Court No. I at Magisterial Level, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD11,"Fast Track Court No. II at Magisterial Level, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD12,"Special Court for the exclusive trial of Land Grabbing Cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD1B,"The Special Court under TNPID Act, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD25,"Special Court for the exclusive trail of Pocso Act Cases, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD26,"Special District Court to deal with Offences related to Mines and Minerals D and R Act, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,madurai,TNMD00,"Vacation Court, Madurai",https://madurai.dcourts.gov.in/court-orders-search-by-order-date/,madurai
tn,coimbatore,TNCB17,"District Munsif Court, Sulur",https://coimbatore.dcourts.gov.in/court-orders-search-by-order-date/,coimbatore
tn,coimbatore,TNCB18,"Judicial Magistrate Court, Sulur",https://coimbatore.dcourts.gov.in/court-orders-search-by-order-date/,coimbatore
tn,coimbatore,TNCB1C,"District Munsif cum Judicial Magistrate Court, Madukkarai",https://coimbatore.dcourts.gov.in/court-orders-search-by-order-date/,coimbatore
tn,coimbatore,TNCB05,"Family Court, Coimbatore",https://coimbatore.dcourts.gov.in/court-orders-search-by-order-date/,coimbatore
tn,coimbatore,TNCB04,"Labour Court, Coimbatore",https://coimbatore.dcourts.gov.in/court-orders-search-by-order-date/,coimbatore
tn,coimbatore,TNCB01,"Principal District Court, Coimbatore",https://coimbatore.dcourts.gov.in/court-orders-search-by-order-date/,coimbatore
